"","model","chain","nChains","objectiveType","antithetics","dim","essn","mean","sd","snr"
"8613","ToyNormal",18,32,"ApproxRejection","OFF",-1,0.5,0.00883374721239973,0.00294983025928481,2.99466289105783
"8614","ToyNormal",18,32,"ApproxRejection","OFF",-1,1,0.00883374721239973,0.00294983025928481,2.99466289105783
"8615","ToyNormal",18,32,"ApproxRejection","OFF",0,0.5,0.016070518667914,0.0050401538058389,3.18849767030854
"8616","ToyNormal",18,32,"ApproxRejection","OFF",0,1,0.016070518667914,0.0050401538058389,3.18849767030854
"8617","ToyNormal",18,32,"Rejection","IS",-1,0.5,0.00905830871139274,0.00035887204784352,25.2410539238833
"8618","ToyNormal",18,32,"Rejection","IS",-1,1,0.00870970228013463,0.00101219285972198,8.6047853395517
"8619","ToyNormal",18,32,"Rejection","IS",0,0.5,0.0181461061879262,0.000810475928692586,22.3894449489678
"8620","ToyNormal",18,32,"Rejection","IS",0,1,0.0173483379991428,0.00218270823246506,7.9480792444487
"8621","ToyNormal",18,32,"Rejection","MCMC",-1,0.5,0.00881238274921753,0.00115728158065016,7.61472652512689
"8622","ToyNormal",18,32,"Rejection","MCMC",-1,1,0.00881238274921753,0.00115728158065016,7.61472652512689
"8623","ToyNormal",18,32,"Rejection","MCMC",0,0.5,0.015320577678379,0.0193672023401108,0.791057862118219
"8624","ToyNormal",18,32,"Rejection","MCMC",0,1,0.015320577678379,0.0193672023401108,0.79105786211822
"8625","ToyNormal",18,32,"Rejection","OFF",-1,0.5,0.00883374721239973,0.00294983025928481,2.99466289105783
"8626","ToyNormal",18,32,"Rejection","OFF",-1,1,0.00883374721239973,0.00294983025928481,2.99466289105783
"8627","ToyNormal",18,32,"Rejection","OFF",0,0.5,0.0421539475708389,0.114922747952446,0.366802467935084
"8628","ToyNormal",18,32,"Rejection","OFF",0,1,0.0421539475708389,0.114922747952446,0.366802467935084
"8629","ToyNormal",18,32,"SKL","IS",-1,0.5,0.000258358926238874,2.03671674881276e-05,12.6850690646834
"8630","ToyNormal",18,32,"SKL","IS",-1,1,0.000247160801654142,5.80087606559353e-05,4.26074956367565
"8631","ToyNormal",18,32,"SKL","IS",0,0.5,0.0010347407241815,8.63223354245881e-05,11.9869407968631
"8632","ToyNormal",18,32,"SKL","IS",0,1,0.00098406842756243,0.000236518521693396,4.16064002310187
"8633","ToyNormal",18,32,"SKL","MCMC",-1,0.5,0.000439758736954892,0.00111340542446213,0.394967302379842
"8634","ToyNormal",18,32,"SKL","MCMC",-1,1,0.000439758736954892,0.00111340542446213,0.394967302379842
"8635","ToyNormal",18,32,"SKL","MCMC",0,0.5,0.0012922128858805,0.00197120481577859,0.655544708260112
"8636","ToyNormal",18,32,"SKL","MCMC",0,1,0.0012922128858805,0.00197120481577859,0.655544708260112
"8637","ToyNormal",18,32,"SKL","OFF",-1,0.5,2.47999448282822e-05,0.00519384064397541,0.00477487595947882
"8638","ToyNormal",18,32,"SKL","OFF",-1,1,2.47999448282822e-05,0.00519384064397541,0.00477487595947882
"8639","ToyNormal",18,32,"SKL","OFF",0,0.5,0.00113417493805505,0.011349633341586,0.0999305355442046
"8640","ToyNormal",18,32,"SKL","OFF",0,1,0.00113417493805505,0.011349633341586,0.0999305355442046
"8641","ToyNormal",19,32,"ApproxRejection","IS",-1,0.5,0.00906375987908331,0.00037433791972773,24.2127751462521
"8642","ToyNormal",19,32,"ApproxRejection","IS",-1,1,0.00851680440791146,0.00102354187700032,8.32091446309116
"8643","ToyNormal",19,32,"ApproxRejection","IS",0,0.5,0.0181257690381034,0.000746459731373002,24.2823132666028
"8644","ToyNormal",19,32,"ApproxRejection","IS",0,1,0.0170420383408912,0.00205238628959033,8.3035237700272
"8645","ToyNormal",19,32,"ApproxRejection","MCMC",-1,0.5,0.00846485603944135,0.00106009936254,7.98496474817185
"8646","ToyNormal",19,32,"ApproxRejection","MCMC",-1,1,0.00846485603944135,0.00106009936254,7.98496474817185
"8647","ToyNormal",19,32,"ApproxRejection","MCMC",0,0.5,0.017105713384956,0.00214636441720707,7.96962214236413
"8648","ToyNormal",19,32,"ApproxRejection","MCMC",0,1,0.017105713384956,0.00214636441720707,7.96962214236413
"8649","ToyNormal",19,32,"ApproxRejection","OFF",-1,0.5,0.00863224594295067,0.00276716718634111,3.1195245395941
"8650","ToyNormal",19,32,"ApproxRejection","OFF",-1,1,0.00863224594295067,0.00276716718634111,3.1195245395941
"8651","ToyNormal",19,32,"ApproxRejection","OFF",0,0.5,0.0166551511038357,0.00525542035546303,3.16913776202937
"8652","ToyNormal",19,32,"ApproxRejection","OFF",0,1,0.0166551511038357,0.00525542035546303,3.16913776202938
"8653","ToyNormal",19,32,"Rejection","IS",-1,0.5,0.00906375987908331,0.00037433791972773,24.2127751462521
"8654","ToyNormal",19,32,"Rejection","IS",-1,1,0.00851680440791146,0.00102354187700032,8.32091446309116
"8655","ToyNormal",19,32,"Rejection","IS",0,0.5,0.0181657105902901,0.000824620339216049,22.0291808561985
"8656","ToyNormal",19,32,"Rejection","IS",0,1,0.0170128265999085,0.00206947495335651,8.2208419929486
"8657","ToyNormal",19,32,"Rejection","MCMC",-1,0.5,0.00846485603944135,0.00106009936254,7.98496474817185
"8658","ToyNormal",19,32,"Rejection","MCMC",-1,1,0.00846485603944135,0.00106009936254,7.98496474817185
"8659","ToyNormal",19,32,"Rejection","MCMC",0,0.5,0.0153542898634361,0.012065107707698,1.27261937774824
"8660","ToyNormal",19,32,"Rejection","MCMC",0,1,0.0153542898634361,0.012065107707698,1.27261937774824
"8661","ToyNormal",19,32,"Rejection","OFF",-1,0.5,0.00863224594295067,0.00276716718634111,3.1195245395941
"8662","ToyNormal",19,32,"Rejection","OFF",-1,1,0.00863224594295067,0.00276716718634111,3.1195245395941
"8663","ToyNormal",19,32,"Rejection","OFF",0,0.5,0.0136778960937354,0.107872928046927,0.126796373672042
"8664","ToyNormal",19,32,"Rejection","OFF",0,1,0.0136778960937354,0.107872928046927,0.126796373672042
"8665","ToyNormal",19,32,"SKL","IS",-1,0.5,0.000258749659722635,2.10836568018735e-05,12.2725228433638
"8666","ToyNormal",19,32,"SKL","IS",-1,1,0.000236514857154214,5.69181197076748e-05,4.15535260772717
"8667","ToyNormal",19,32,"SKL","IS",0,0.5,0.00103660813310116,8.83633484400277e-05,11.7312002249972
"8668","ToyNormal",19,32,"SKL","IS",0,1,0.000944841014128488,0.000224152321020708,4.21517390418277
"8669","ToyNormal",19,32,"SKL","MCMC",-1,0.5,0.000130863848768694,0.000446945148981412,0.29279621686673
"8670","ToyNormal",19,32,"SKL","MCMC",-1,1,0.000130863848768694,0.000446945148981412,0.29279621686673
"8671","ToyNormal",19,32,"SKL","MCMC",0,0.5,0.000688798876759996,0.000735616057913469,0.936356499222886
"8672","ToyNormal",19,32,"SKL","MCMC",0,1,0.000688798876759996,0.000735616057913469,0.936356499222886
"8673","ToyNormal",19,32,"SKL","OFF",-1,0.5,-6.94127647727793e-05,0.00544638015062634,0.0127447520836012
"8674","ToyNormal",19,32,"SKL","OFF",-1,1,-6.94127647727793e-05,0.00544638015062634,0.0127447520836012
"8675","ToyNormal",19,32,"SKL","OFF",0,0.5,0.000288999178777576,0.0112844927970054,0.0256102940536475
"8676","ToyNormal",19,32,"SKL","OFF",0,1,0.000288999178777576,0.0112844927970054,0.0256102940536475
"8677","ToyNormal",20,32,"ApproxRejection","IS",-1,0.5,0.00908162053480637,0.000394253559712949,23.0349740948911
"8678","ToyNormal",20,32,"ApproxRejection","IS",-1,1,0.00880897048930288,0.000972282512825053,9.06009351511181
"8679","ToyNormal",20,32,"ApproxRejection","IS",0,0.5,0.018161454024491,0.00078612694348261,23.1024444271483
"8680","ToyNormal",20,32,"ApproxRejection","IS",0,1,0.0176236847388628,0.00194306019325162,9.07006628002109
"8681","ToyNormal",20,32,"ApproxRejection","MCMC",-1,0.5,0.00890561283875856,0.00121738868033624,7.31534059960113
"8682","ToyNormal",20,32,"ApproxRejection","MCMC",-1,1,0.00890561283875856,0.00121738868033624,7.31534059960114
"8683","ToyNormal",20,32,"ApproxRejection","MCMC",0,0.5,0.0177038549796916,0.00226730860439507,7.80831288046694
"8684","ToyNormal",20,32,"ApproxRejection","MCMC",0,1,0.0177038549796916,0.00226730860439507,7.80831288046694
"8685","ToyNormal",20,32,"ApproxRejection","OFF",-1,0.5,0.00899983163220298,0.00309874197830871,2.90435011859718
"8686","ToyNormal",20,32,"ApproxRejection","OFF",-1,1,0.00899983163220298,0.00309874197830871,2.90435011859718
"8687","ToyNormal",20,32,"ApproxRejection","OFF",0,0.5,0.0181727209263596,0.0052002962207333,3.49455495514005
"8688","ToyNormal",20,32,"ApproxRejection","OFF",0,1,0.0181727209263596,0.0052002962207333,3.49455495514005
"8689","ToyNormal",20,32,"Rejection","IS",-1,0.5,0.00908162053480637,0.000394253559712949,23.0349740948911
"8690","ToyNormal",20,32,"Rejection","IS",-1,1,0.00880897048930288,0.000972282512825053,9.06009351511181
"8691","ToyNormal",20,32,"Rejection","IS",0,0.5,0.0182000994423286,0.000859481214294382,21.1756803285928
"8692","ToyNormal",20,32,"Rejection","IS",0,1,0.0176661107332267,0.00212461884081187,8.3149553199274
"8693","ToyNormal",20,32,"Rejection","MCMC",-1,0.5,0.00890561283875856,0.00121738868033624,7.31534059960113
"8694","ToyNormal",20,32,"Rejection","MCMC",-1,1,0.00890561283875856,0.00121738868033624,7.31534059960114
"8695","ToyNormal",20,32,"Rejection","MCMC",0,0.5,0.0154406349166139,0.0141014075683804,1.09497118225534
"8696","ToyNormal",20,32,"Rejection","MCMC",0,1,0.0154406349166139,0.0141014075683804,1.09497118225534
"8697","ToyNormal",20,32,"Rejection","OFF",-1,0.5,0.00899983163220298,0.00309874197830871,2.90435011859718
"8698","ToyNormal",20,32,"Rejection","OFF",-1,1,0.00899983163220298,0.00309874197830871,2.90435011859718
"8699","ToyNormal",20,32,"Rejection","OFF",0,0.5,-0.00711088067100606,0.0989522104025389,0.0718617668274301
"8700","ToyNormal",20,32,"Rejection","OFF",0,1,-0.00711088067100606,0.0989522104025389,0.0718617668274301
"8701","ToyNormal",20,32,"SKL","IS",-1,0.5,0.00025972214635899,2.22235719255728e-05,11.6867867698678
"8702","ToyNormal",20,32,"SKL","IS",-1,1,0.000252315160111148,5.75094727398474e-05,4.38736695174608
"8703","ToyNormal",20,32,"SKL","IS",0,0.5,0.00104045105628073,9.29117213221701e-05,11.1982755402085
"8704","ToyNormal",20,32,"SKL","IS",0,1,0.00101397194380858,0.00024202793921019,4.18948302876717
"8705","ToyNormal",20,32,"SKL","MCMC",-1,0.5,0.000433486866952288,0.00109001289245641,0.397689669500513
"8706","ToyNormal",20,32,"SKL","MCMC",-1,1,0.000433486866952288,0.00109001289245641,0.397689669500513
"8707","ToyNormal",20,32,"SKL","MCMC",0,0.5,0.00130477488705802,0.00205343050497406,0.635412244971254
"8708","ToyNormal",20,32,"SKL","MCMC",0,1,0.00130477488705802,0.00205343050497406,0.635412244971253
"8709","ToyNormal",20,32,"SKL","OFF",-1,0.5,6.37118772348531e-05,0.00586523081597459,0.0108626376751153
"8710","ToyNormal",20,32,"SKL","OFF",-1,1,6.37118772348531e-05,0.00586523081597459,0.0108626376751153
"8711","ToyNormal",20,32,"SKL","OFF",0,0.5,2.59236569390888e-05,0.0121604726329491,0.00213179682415041
"8712","ToyNormal",20,32,"SKL","OFF",0,1,2.59236569390888e-05,0.0121604726329491,0.00213179682415041
"8713","ToyNormal",21,32,"ApproxRejection","IS",-1,0.5,0.00907160015989631,0.000395848670300082,22.9168387834154
"8714","ToyNormal",21,32,"ApproxRejection","IS",-1,1,0.00881017008838102,0.00129333800895949,6.81196255530211
"8715","ToyNormal",21,32,"ApproxRejection","IS",0,0.5,0.0181416731678845,0.000790225366302065,22.9575940503912
"8716","ToyNormal",21,32,"ApproxRejection","IS",0,1,0.0176258680990493,0.00258365106422205,6.82207761842506
"8717","ToyNormal",21,32,"ApproxRejection","MCMC",-1,0.5,0.00879617695725845,0.00128852023092399,6.82657264213133
"8718","ToyNormal",21,32,"ApproxRejection","MCMC",-1,1,0.00879617695725845,0.00128852023092399,6.82657264213133
"8719","ToyNormal",21,32,"ApproxRejection","MCMC",0,0.5,0.0175366360782168,0.00259467101252432,6.75871275917778
"8720","ToyNormal",21,32,"ApproxRejection","MCMC",0,1,0.0175366360782168,0.00259467101252432,6.75871275917778
"8721","ToyNormal",21,32,"ApproxRejection","OFF",-1,0.5,0.00901340775804448,0.00267375233031475,3.37107055722825
"8722","ToyNormal",21,32,"ApproxRejection","OFF",-1,1,0.00901340775804448,0.00267375233031475,3.37107055722825
"8723","ToyNormal",21,32,"ApproxRejection","OFF",0,0.5,0.0163299187387365,0.00595366530153407,2.74283452489826
"8724","ToyNormal",21,32,"ApproxRejection","OFF",0,1,0.0163299187387365,0.00595366530153407,2.74283452489826
"8725","ToyNormal",21,32,"Rejection","IS",-1,0.5,0.00907160015989631,0.000395848670300082,22.9168387834154
"8726","ToyNormal",21,32,"Rejection","IS",-1,1,0.00881017008838102,0.00129333800895949,6.81196255530211
"8727","ToyNormal",21,32,"Rejection","IS",0,0.5,0.0181730284878526,0.00083742238466809,21.7011496475048
"8728","ToyNormal",21,32,"Rejection","IS",0,1,0.0176682113472292,0.00275301821582377,6.41776042224351
"8729","ToyNormal",21,32,"Rejection","MCMC",-1,0.5,0.00879617695725845,0.00128852023092399,6.82657264213133
"8730","ToyNormal",21,32,"Rejection","MCMC",-1,1,0.00879617695725845,0.00128852023092399,6.82657264213133
"8731","ToyNormal",21,32,"Rejection","MCMC",0,0.5,0.019107359551675,0.0127575724049636,1.497726914271
"8732","ToyNormal",21,32,"Rejection","MCMC",0,1,0.019107359551675,0.0127575724049636,1.497726914271
"8733","ToyNormal",21,32,"Rejection","OFF",-1,0.5,0.00901340775804448,0.00267375233031475,3.37107055722825
"8734","ToyNormal",21,32,"Rejection","OFF",-1,1,0.00901340775804448,0.00267375233031475,3.37107055722825
"8735","ToyNormal",21,32,"Rejection","OFF",0,0.5,0.0329029709126755,0.0911834258315073,0.360843767522784
"8736","ToyNormal",21,32,"Rejection","OFF",0,1,0.0329029709126755,0.0911834258315073,0.360843767522784
"8737","ToyNormal",21,32,"SKL","IS",-1,0.5,0.000259091376963298,2.2247840679787e-05,11.6456864597512
"8738","ToyNormal",21,32,"SKL","IS",-1,1,0.000252636417707889,7.74799550572013e-05,3.26066809823746
"8739","ToyNormal",21,32,"SKL","IS",0,0.5,0.00103762984733699,9.17378818718107e-05,11.3108110429988
"8740","ToyNormal",21,32,"SKL","IS",0,1,0.00101398573991283,0.000318446574662083,3.18416280969204
"8741","ToyNormal",21,32,"SKL","MCMC",-1,0.5,0.000215170459593891,0.000757543293310784,0.284037178460792
"8742","ToyNormal",21,32,"SKL","MCMC",-1,1,0.000215170459593891,0.000757543293310783,0.284037178460792
"8743","ToyNormal",21,32,"SKL","MCMC",0,0.5,0.000989739691341936,0.0017683244520266,0.559704804289528
"8744","ToyNormal",21,32,"SKL","MCMC",0,1,0.000989739691341936,0.0017683244520266,0.559704804289528
"8745","ToyNormal",21,32,"SKL","OFF",-1,0.5,0.000140150132790573,0.00523433600110179,0.0267751502312943
"8746","ToyNormal",21,32,"SKL","OFF",-1,1,0.000140150132790573,0.00523433600110179,0.0267751502312943
"8747","ToyNormal",21,32,"SKL","OFF",0,0.5,0.00122268120283406,0.0112773188156514,0.108419494280603
"8748","ToyNormal",21,32,"SKL","OFF",0,1,0.00122268120283406,0.0112773188156514,0.108419494280603
"8749","ToyNormal",22,32,"ApproxRejection","IS",-1,0.5,0.00905236935930166,0.000443512573240453,20.4106262268102
"8750","ToyNormal",22,32,"ApproxRejection","IS",-1,1,0.00869930686466024,0.00137240633521146,6.3387253770727
"8751","ToyNormal",22,32,"ApproxRejection","IS",0,0.5,0.0181029000267611,0.000884573977882244,20.4651057790568
"8752","ToyNormal",22,32,"ApproxRejection","IS",0,1,0.0173997616577024,0.00274402349154681,6.34096672688984
"8753","ToyNormal",22,32,"ApproxRejection","MCMC",-1,0.5,0.00870205460600207,0.00136316388097984,6.38371858836739
"8754","ToyNormal",22,32,"ApproxRejection","MCMC",-1,1,0.00870205460600207,0.00136316388097985,6.38371858836739
"8755","ToyNormal",22,32,"ApproxRejection","MCMC",0,0.5,0.0175053519507334,0.0027480406199553,6.37012125061606
"8756","ToyNormal",22,32,"ApproxRejection","MCMC",0,1,0.0175053519507334,0.0027480406199553,6.37012125061606
"8757","ToyNormal",22,32,"ApproxRejection","OFF",-1,0.5,0.00899831887130905,0.00342120196458497,2.63016301418517
"8758","ToyNormal",22,32,"ApproxRejection","OFF",-1,1,0.00899831887130905,0.00342120196458498,2.63016301418517
"8759","ToyNormal",22,32,"ApproxRejection","OFF",0,0.5,0.0172132546278009,0.00540891751689818,3.18238438172229
"8760","ToyNormal",22,32,"ApproxRejection","OFF",0,1,0.0172132546278009,0.00540891751689818,3.18238438172229
"8761","ToyNormal",22,32,"Rejection","IS",-1,0.5,0.00905236935930166,0.000443512573240453,20.4106262268102
"8762","ToyNormal",22,32,"Rejection","IS",-1,1,0.00869930686466024,0.00137240633521146,6.3387253770727
"8763","ToyNormal",22,32,"Rejection","IS",0,0.5,0.0181382795549643,0.00094036358645192,19.2885813703205
"8764","ToyNormal",22,32,"Rejection","IS",0,1,0.0175130813302831,0.00284324783274551,6.15953387129536
"8765","ToyNormal",22,32,"Rejection","MCMC",-1,0.5,0.00870205460600207,0.00136316388097984,6.38371858836739
"8766","ToyNormal",22,32,"Rejection","MCMC",-1,1,0.00870205460600207,0.00136316388097985,6.38371858836739
"8767","ToyNormal",22,32,"Rejection","MCMC",0,0.5,0.0154362680979152,0.011656790010146,1.32422974802493
"8768","ToyNormal",22,32,"Rejection","MCMC",0,1,0.0154362680979152,0.011656790010146,1.32422974802493
"8769","ToyNormal",22,32,"Rejection","OFF",-1,0.5,0.00899831887130905,0.00342120196458498,2.63016301418517
"8770","ToyNormal",22,32,"Rejection","OFF",-1,1,0.00899831887130905,0.00342120196458498,2.63016301418517
"8771","ToyNormal",22,32,"Rejection","OFF",0,0.5,0.00747023892403505,0.0836088881385107,0.0893474257385109
"8772","ToyNormal",22,32,"Rejection","OFF",0,1,0.00747023892403505,0.0836088881385108,0.0893474257385109
"8773","ToyNormal",22,32,"SKL","IS",-1,0.5,0.000258138234539375,2.50590440584138e-05,10.3012003944621
"8774","ToyNormal",22,32,"SKL","IS",-1,1,0.0002461412441805,8.01789228194628e-05,3.06989961357714
"8775","ToyNormal",22,32,"SKL","IS",0,0.5,0.00103408201802473,0.000103357129788371,10.0049413150507
"8776","ToyNormal",22,32,"SKL","IS",0,1,0.000989888237646578,0.000323838138776121,3.05673766958906
"8777","ToyNormal",22,32,"SKL","MCMC",-1,0.5,0.000247875745287996,0.000724255892517189,0.342248848575454
"8778","ToyNormal",22,32,"SKL","MCMC",-1,1,0.000247875745287996,0.000724255892517189,0.342248848575454
"8779","ToyNormal",22,32,"SKL","MCMC",0,0.5,0.000957662720858332,0.00145204483258082,0.65952696457465
"8780","ToyNormal",22,32,"SKL","MCMC",0,1,0.000957662720858332,0.00145204483258082,0.65952696457465
"8781","ToyNormal",22,32,"SKL","OFF",-1,0.5,0.000214287090233504,0.00634077932216505,0.0337950714487783
"8782","ToyNormal",22,32,"SKL","OFF",-1,1,0.000214287090233504,0.00634077932216505,0.0337950714487783
"8783","ToyNormal",22,32,"SKL","OFF",0,0.5,0.000834014701846258,0.0133527464043512,0.0624601618716041
"8784","ToyNormal",22,32,"SKL","OFF",0,1,0.000834014701846258,0.0133527464043512,0.0624601618716042
"8785","ToyNormal",23,32,"ApproxRejection","IS",-1,0.5,0.00903836098263423,0.000444748859230265,20.3223927280603
"8786","ToyNormal",23,32,"ApproxRejection","IS",-1,1,0.00892826011694094,0.00116100849535713,7.69009025570878
"8787","ToyNormal",23,32,"ApproxRejection","IS",0,0.5,0.018075282763025,0.00088771422820221,20.3616008269135
"8788","ToyNormal",23,32,"ApproxRejection","IS",0,1,0.0178661848489647,0.00231698397654584,7.71096607910064
"8789","ToyNormal",23,32,"ApproxRejection","MCMC",-1,0.5,0.00894599802571307,0.00118747638452174,7.53362184067021
"8790","ToyNormal",23,32,"ApproxRejection","MCMC",-1,1,0.00894599802571307,0.00118747638452174,7.53362184067021
"8791","ToyNormal",23,32,"ApproxRejection","MCMC",0,0.5,0.0179134767616972,0.00233564588023026,7.66960304784353
"8792","ToyNormal",23,32,"ApproxRejection","MCMC",0,1,0.0179134767616972,0.00233564588023026,7.66960304784353
"8793","ToyNormal",23,32,"ApproxRejection","OFF",-1,0.5,0.00932209463979572,0.00281811202409348,3.30792195629428
"8794","ToyNormal",23,32,"ApproxRejection","OFF",-1,1,0.00932209463979572,0.00281811202409348,3.30792195629428
"8795","ToyNormal",23,32,"ApproxRejection","OFF",0,0.5,0.0183141864217873,0.00526028856329702,3.48159349081573
"8796","ToyNormal",23,32,"ApproxRejection","OFF",0,1,0.0183141864217873,0.00526028856329702,3.48159349081573
